t,x,y,z,vx,vy,vz,roll,pitch,yaw,wx,wy,wz,rpm0,rpm1,rpm2,rpm3
3.770833333333333037e+00,-5.670635579733135247e-17,1.879953094713140045e-16,9.118935029710473206e-01,-2.166566410959683928e-16,1.783909635698413760e-16,7.970393018703661459e-02,7.897031044204147238e-17,1.523112931881301522e-17,1.904717667970292535e-16,1.739425096979439801e-15,5.797259816853630536e-16,1.249002812045759167e-15,1.443483441771322578e+04,1.443483441771323487e+04,1.443483441771322759e+04,1.443483441771323487e+04
3.791666666666666519e+00,-6.117734529038316274e-17,1.915319207470827603e-16,9.135419599259924084e-01,-2.116944136582276334e-16,1.605737811118162199e-16,7.854800845202600246e-02,9.105270555233868899e-17,4.542513952559077899e-17,2.273351911950131313e-16,-5.795085656774943402e-16,2.318894047721846382e-15,2.289884018670735959e-15,1.443534271834492938e+04,1.443534271834493302e+04,1.443534271834493302e+04,1.443534271834493302e+04
3.812500000000000000e+00,-6.547407672156251102e-17,1.946948644168141650e-16,9.151664874467793087e-01,-2.000063566660936678e-16,1.439326836454180856e-16,7.740670261468306224e-02,6.086322480704617868e-17,6.354087178032028196e-17,2.229960014185154360e-16,-2.318676635427119917e-15,-5.797755003690194164e-16,-2.706437061895062795e-15,1.443584686077794868e+04,1.443584686077793413e+04,1.443584686077794686e+04,1.443584686077793958e+04
3.833333333333333037e+00,-6.951962981239850929e-17,1.975862733876711350e-16,9.167673886897741431e-01,-1.895450539746392575e-16,1.348992606008016109e-16,7.627988393644545562e-02,2.463553321387532966e-17,2.126817079472906105e-17,1.601066010939063897e-16,-1.159185057944424424e-15,-3.478395543489858220e-15,-3.330944222413030131e-15,1.443634681239420570e+04,1.443634681239420206e+04,1.443634681239420206e+04,1.443634681239420388e+04
3.854166666666666519e+00,-7.345596573597512903e-17,2.003553420499472273e-16,9.183449641232783733e-01,-1.902285964605865844e-16,1.315596118754993320e-16,7.516742310082752399e-02,6.524880301881729148e-18,-3.308129549292739171e-17,1.384200857798757287e-16,-5.794392718205258387e-16,-1.739158170765896945e-15,1.249030341531663617e-15,1.443684254347698516e+04,1.443684254347699789e+04,1.443684254347698698e+04,1.443684254347699425e+04
3.875000000000000000e+00,-7.750034689515404153e-17,2.030813147266163321e-16,9.198995115162549308e-01,-1.984247870483048806e-16,1.297407581730221300e-16,7.406919028689067097e-02,2.464747975980219405e-17,-3.911930011373906648e-17,1.601043375362174042e-16,2.319200568966656303e-15,1.159501476297364725e-15,8.326585917085014025e-16,1.443733402710729933e+04,1.443733402710730297e+04,1.443733402710729933e+04,1.443733402710729570e+04
3.895833333333333037e+00,-8.170904032648572801e-17,2.057103521930547192e-16,9.214313259285545898e-01,-2.052954681444927831e-16,1.213895539924664008e-16,7.298505523994518185e-02,6.088608654183803578e-17,-3.307971435739732253e-17,1.687771552930692936e-16,1.159708982535954358e-15,-5.796962931605503220e-16,-6.655782168273304031e-20,1.443782123906333800e+04,1.443782123906333436e+04,1.443782123906333800e+04,1.443782123906333800e+04
3.916666666666666519e+00,-8.606030297037649003e-17,2.080994157127091555e-16,9.229406997025881854e-01,-2.125789477797404675e-16,1.073165089420827730e-16,7.191488733957072943e-02,7.949016898779482793e-17,-3.694428426751933606e-17,1.684296342544401374e-16,5.799631874642018659e-16,3.959615605243017516e-20,-2.082455508232925826e-16,1.443830415772304696e+04,1.443830415772304696e+04,1.443830415772304877e+04,1.443830415772304696e+04
3.937500000000000000e+00,-9.056725839257316207e-17,2.101632665980420549e-16,9.244279224563881625e-01,-2.200887598722522044e-16,9.072598866571710693e-17,7.085855566503972136e-02,7.411217795287672584e-17,-3.694395430406052961e-17,1.666942699611881157e-16,-1.738950673305650491e-15,3.959547980891165582e-20,-2.082432562842961351e-16,1.443878276396954971e+04,1.443878276396954971e+04,1.443878276396955152e+04,1.443878276396955152e+04
3.958333333333333037e+00,-9.523067179906663912e-17,2.119148271529787266e-16,9.258932810780080569e-01,-2.275988927439301815e-16,7.860244570983025724e-17,6.981592905822492368e-02,3.788434828795585244e-17,-3.694312940527526705e-17,1.623558926898270158e-16,-1.738920974611289859e-15,3.959480357690228920e-20,-2.082409617705819154e-16,1.443925704109944127e+04,1.443925704109944127e+04,1.443925704109944127e+04,1.443925704109944127e+04
3.979166666666666519e+00,-1.000491165511009279e-16,2.134891099553941871e-16,9.273370597212058364e-01,-2.348145893871672185e-16,7.355019518411260058e-17,6.878687618407071380e-02,7.695966914740738089e-18,-3.090347494638803639e-17,1.536804928864462184e-16,-1.159165287459108330e-15,5.797655830923869700e-16,-6.245966547520947841e-16,1.443972697473384142e+04,1.443972697473384142e+04,1.443972697473384142e+04,1.443972697473383960e+04
4.000000000000000000e+00,-1.049989586623640077e-16,2.150145093565143697e-16,9.287595398023635873e-01,-2.398200577737235515e-16,7.335952019999094239e-17,6.777126558870430473e-02,-4.375444541469271935e-18,-1.278629886572248795e-17,1.298254584322044366e-16,3.064872921701970470e-19,1.159481670522476140e-15,-1.665484741352523254e-15,1.444019255273212912e+04,1.444019255273212730e+04,1.444019255273212730e+04,1.444019255273212548e+04
4.020833333333333037e+00,-1.100142950226674770e-16,2.165492272120564556e-16,9.301609999985935850e-01,-2.413378110506085457e-16,7.365878720841494027e-17,6.676896575526207467e-02,7.708599704306405029e-18,-6.747125726167437622e-18,8.428537497559373266e-17,1.159758459987883310e-15,-5.797160985971857046e-16,-2.706361359000572214e-15,1.444065376510828719e+04,1.444065376510828355e+04,1.444065376510828355e+04,1.444065376510828355e+04
4.041666666666666075e+00,-1.150625820271330519e-16,2.180551628559934472e-16,9.315417162469836754e-01,-2.436907567339325733e-16,7.012478151181701356e-17,6.577984515750240346e-02,3.187002796438623897e-17,-1.882444131446295991e-17,2.790315728711914810e-17,1.159738653036159997e-15,-5.797061979073659977e-16,-2.706331539147749051e-15,1.444111060394976266e+04,1.444111060394976266e+04,1.444111060394976266e+04,1.444111060394976266e+04
4.062500000000000000e+00,-1.201826124656916113e-16,2.194391462503990433e-16,9.329019617449388901e-01,-2.479107578197726871e-16,6.226577820859662056e-17,6.480377231127529281e-02,4.395338443478210922e-17,-1.882389149176850527e-17,-2.197283365665611746e-17,2.668684926491911601e-19,5.797556805434255370e-16,-2.081764738418576917e-15,1.444156306333881548e+04,1.444156306333881912e+04,1.444156306333881912e+04,1.444156306333881912e+04
4.083333333333333037e+00,-1.253811434694898325e-16,2.206432105242289463e-16,9.342420069515721126e-01,-2.507551207403505421e-16,5.332422053701324132e-17,6.384061582391604983e-02,4.395894414756927716e-17,-6.745751286634682981e-18,-6.534269343807553659e-17,2.668639349317732701e-19,5.797457791776048880e-16,-2.081741800639811408e-15,1.444201113927620827e+04,1.444201113927620827e+04,1.444201113927620827e+04,1.444201113927620827e+04
4.104166666666666075e+00,-1.306104740564000391e-16,2.216638417542474196e-16,9.355621195901034914e-01,-2.505530236081324348e-16,4.497068482336952609e-17,6.289024444162957805e-02,3.188684461702473224e-17,1.740984179018608793e-17,-1.000379346834859273e-16,-1.159185118552768700e-15,1.739187855910945963e-15,-1.249002888173894540e-15,1.444245482960721529e+04,1.444245482960721893e+04,1.444245482960721893e+04,1.444245482960721893e+04
4.125000000000000000e+00,-1.357807202328046644e-16,2.225454371224762372e-16,9.368625646512273031e-01,-2.452402356176050939e-16,4.044854895697981960e-17,6.195252709492805876e-02,7.737360868178040069e-18,2.948729442042861954e-17,-1.260586848321504280e-16,-1.159165321392865386e-15,-5.797458026942628848e-16,-1.248989126123170067e-15,1.444289413394994517e+04,1.444289413394994153e+04,1.444289413394994153e+04,1.444289413394994517e+04
4.145833333333333037e+00,-1.408363904861064150e-16,2.233811306640534334e-16,9.381436043974044070e-01,-2.408117914170214620e-16,4.024960608024524137e-17,6.102733294218481291e-02,-4.334051294979204293e-18,5.331700853681661950e-18,-1.607532889412551835e-16,3.064533589928552342e-19,-1.739187879427202134e-15,-2.081691339163972179e-15,1.444332905362574820e+04,1.444332905362574456e+04,1.444332905362574456e+04,1.444332905362574456e+04
4.166666666666666075e+00,-1.458604133188824538e-16,2.242259763689351601e-16,9.394054983680447668e-01,-2.426739212758699449e-16,4.054083561796873383e-17,6.011453141136315764e-02,7.749992243861317767e-18,-3.090107056323883971e-17,-2.041216195799614519e-16,1.159758426055285682e-15,-1.739158176681713376e-15,-2.081668402193950815e-15,1.444375959159182821e+04,1.444375959159182821e+04,1.444375959159182639e+04,1.444375959159182639e+04
4.187500000000000000e+00,-1.509957261990101202e-16,2.250375565602406043e-16,9.406485033855396249e-01,-2.510238445782799225e-16,3.611243296187448170e-17,5.921399223997910605e-02,5.002790851958819114e-17,-4.901673445567570362e-17,-2.583321482030717462e-16,2.898916585999233150e-15,4.949245158821118958e-20,-3.122540434151522482e-15,1.444418575237587356e+04,1.444418575237587356e+04,1.444418575237587356e+04,1.444418575237586992e+04
4.208333333333333037e+00,-1.563264001384851486e-16,2.256574322267193750e-16,9.418728735621086923e-01,-2.604062320455188058e-16,2.190122052185158751e-17,5.832558551335408070e-02,9.230499961648133331e-17,-3.693804422335899682e-17,-2.821825473491626625e-16,1.159689109915073876e-15,1.159501469536391513e-15,8.328948523057296161e-16,1.444460754201269265e+04,1.444460754201270356e+04,1.444460754201269629e+04,1.444460754201270356e+04
4.229166666666666075e+00,-1.618160864884527814e-16,2.259100499454467655e-16,9.430788603074277132e-01,-2.656598394856905868e-16,2.035345935222346403e-18,5.744918170121231932e-02,9.834849437314501635e-17,-6.743140311109504413e-18,-2.539879910200878482e-16,-5.795086627473446427e-16,1.739207655938713852e-15,1.873780643787077184e-15,1.444502496798282300e+04,1.444502496798282482e+04,1.444502496798282482e+04,1.444502496798282664e+04
4.250000000000000000e+00,-1.673522406437639329e-16,2.257501063400782032e-16,9.442667123370007687e-01,-2.652603696518081635e-16,-1.699678700672806268e-17,5.658465169267525713e-02,8.627550032815133598e-17,5.334724816189061157e-18,-2.149511093386749961e-16,-5.794987656002212625e-16,-5.797260030046500836e-16,1.873759997666471642e-15,1.444543803915295211e+04,1.444543803915294848e+04,1.444543803915294848e+04,1.444543803915295211e+04
4.270833333333333037e+00,-1.728704447180110252e-16,2.252235464691086722e-16,9.454366756812463413e-01,-2.645658784508290182e-16,-3.268786407053802146e-17,5.573186682970564937e-02,5.608622374939187923e-17,5.334862036213453416e-18,-2.127797556224709592e-16,-2.318666835517217880e-15,5.797358757843831163e-16,-1.665303541721179337e-15,1.444584676571826458e+04,1.444584676571825730e+04,1.444584676571826822e+04,1.444584676571825730e+04
4.291666666666666075e+00,-1.783633225320637904e-16,2.244467863064209249e-16,9.465889936952638362e-01,-2.621997525852072289e-16,-4.046534652124545971e-17,5.489069893904998526e-02,1.381990674507721763e-17,2.345141921991388827e-17,-2.301251069357442103e-16,-1.738901247166920529e-15,1.159451963721828966e-15,1.467571888789826586e-19,1.444625115914651360e+04,1.444625115914651724e+04,1.444625115914651360e+04,1.444625115914651542e+04
4.312500000000000000e+00,-1.837637816900990272e-16,2.235914599905855209e-16,9.477239070692508038e-01,-2.554576687743854550e-16,-4.062350287678599988e-17,5.406102036272823763e-02,-1.636806364322308078e-17,4.760646219564378781e-17,-1.997625571722755997e-16,-1.159145560351654788e-15,1.159432162004606783e-15,2.914652667861460063e-15,1.444665123212385333e+04,1.444665123212386061e+04,1.444665123212385333e+04,1.444665123212386061e+04
4.333333333333333037e+00,-1.889772516523302468e-16,2.227855825343830684e-16,9.488416538395407773e-01,-2.447719160990536170e-16,-3.672524993726520127e-17,5.324270398711747343e-02,-1.306875865533626984e-17,5.267868612752773220e-17,-1.903928855480847518e-16,1.159778191992775073e-15,-5.797656062695230789e-16,-2.081675296673881977e-15,1.444704699850231918e+04,1.444704699850230645e+04,1.444704699850231555e+04,1.444704699850230645e+04
4.354166666666666075e+00,-1.939725229734066841e-16,2.220330236671383746e-16,9.499424694002325253e-01,-2.353248956008328536e-16,-3.662207754984899539e-17,5.243562327067511492e-02,2.317073983304852408e-17,3.456150956400931069e-17,-2.380979523042141773e-16,2.319210362634118981e-15,-1.159481693699216438e-15,-2.498010347350569308e-15,1.444743847324892158e+04,1.444743847324891976e+04,1.444743847324891976e+04,1.444743847324891976e+04
4.375000000000000000e+00,-1.988141083916293358e-16,2.211977743544621113e-16,9.510265865153834097e-01,-2.302541260490799287e-16,-4.497828654395709084e-17,5.163965227034562205e-02,6.544838022227089505e-17,1.040584721903951382e-17,-2.532744499901772609e-16,1.739444765001185904e-15,-1.159461891474250441e-15,1.041060070295777467e-15,1.444782567239643868e+04,1.444782567239644595e+04,1.444782567239643868e+04,1.444782567239644777e+04
4.395833333333333037e+00,-2.035984085961781737e-16,2.201077909653943380e-16,9.520942353317396467e-01,-2.295108028453961007e-16,-6.036843497034353214e-17,5.085466566669375604e-02,8.357001465371222950e-17,-1.671743434719601008e-18,-2.077319311762050674e-16,2.370909733816450440e-19,9.888342584102582754e-21,3.331017530533104992e-15,1.444820861299561875e+04,1.444820861299562603e+04,1.444820861299562239e+04,1.444820861299562603e+04
4.416666666666666075e+00,-2.083834106754493294e-16,2.186738270387119957e-16,9.531456433919773819e-01,-2.298493916735566653e-16,-7.725407473691395524e-17,5.008053878780560630e-02,7.715758900629972063e-17,-1.671578630417188786e-18,-1.990556274757116113e-16,-1.159214891005841104e-15,9.888173705906569854e-21,-2.289852002894192176e-15,1.444858731306893969e+04,1.444858731306892696e+04,1.444858731306894151e+04,1.444858731306892878e+04
4.437500000000000000e+00,-2.131754664846359505e-16,2.169130187868119548e-16,9.541810356484284883e-01,-2.301879589113436225e-16,-9.099674113382065274e-17,4.931714763199760571e-02,5.300748500331057853e-17,-1.671372628557435177e-18,-2.467606147170486864e-16,-1.159195093337468619e-15,9.888004830623336410e-21,-2.289826772320497625e-15,1.444896179156577819e+04,1.444896179156577819e+04,1.444896179156577819e+04,1.444896179156577819e+04
4.458333333333333037e+00,-2.179745754985652784e-16,2.149185565761268702e-16,9.552006344772689950e-01,-2.305264993272352216e-16,-9.952743497582101188e-17,4.856436888937314122e-02,2.281896387403379772e-17,-1.671166630215889500e-18,-2.597685136513264677e-16,-1.738901284972241247e-15,9.887835958185494436e-21,1.041062357734756692e-15,1.444933206831910138e+04,1.444933206831910866e+04,1.444933206831910138e+04,1.444933206831910866e+04
4.479166666666666075e+00,-2.227807371562795069e-16,2.128151156742125865e-16,9.562046596931432774e-01,-2.308650127131544105e-16,-1.012225728081687851e-16,4.782207996226396640e-02,-1.340783687606066040e-17,-1.670960635392489935e-18,-2.359112988532650818e-16,-1.738871587121359883e-15,9.887667088613704044e-21,1.249229880597155685e-15,1.444969816400340460e+04,1.444969816400340460e+04,1.444969816400340278e+04,1.444969816400340460e+04
4.500000000000000000e+00,-2.275925161791051266e-16,2.107517701829753006e-16,9.571933285642043598e-01,-2.309083573348546704e-16,-9.583565315294979941e-17,4.709015898459353172e-02,-4.359518935202167677e-17,4.368074930102861396e-18,-2.012116790535850466e-16,-1.159115900812643422e-15,5.797358764632523567e-16,2.081932090985221310e-15,1.445006010009401325e+04,1.445006010009401689e+04,1.445006010009401325e+04,1.445006010009401507e+04
4.520833333333333037e+00,-2.323878778776846149e-16,2.088579300342906582e-16,9.581668558275460157e-01,-2.291315281741036911e-16,-8.557928058162767170e-17,4.636848484019789191e-02,-5.447071056495380200e-17,1.403026527989599829e-17,-1.914945100815215842e-16,-5.793701158698459222e-16,5.797259754356560180e-16,-1.248954748397067224e-15,1.445041789882775265e+04,1.445041789882774538e+04,1.445041789882775265e+04,1.445041789882774538e+04
4.541666666666666075e+00,-2.371226488057057203e-16,2.071996098493311077e-16,9.591254537050061257e-01,-2.246980755488112558e-16,-7.291130493550992798e-17,4.565693718013844743e-02,-7.861847738969405940e-17,3.818544578228261705e-17,-2.088401166554433317e-16,-1.738812199018958128e-15,1.739168052507215487e-15,-4.162250119368774820e-16,1.445077158316474561e+04,1.445077158316474925e+04,1.445077158316474925e+04,1.445077158316474925e+04
4.562500000000000000e+00,-2.417072475751886400e-16,2.058630021638332688e-16,9.600693319193206454e-01,-2.145575485033693209e-16,-5.453742429675048574e-17,4.495539643904074983e-02,-9.576711334105103393e-17,5.944167131809205041e-17,-2.130014425605477335e-16,-5.793305247594717670e-16,5.796863721702801239e-16,1.375616791694917790e-19,1.445112117675159243e+04,1.445112117675159243e+04,1.445112117675159061e+04,1.445112117675159243e+04
4.583333333333333037e+00,-2.460510619497709293e-16,2.049244366258912105e-16,9.609986977106077521e-01,-2.024486455880549946e-16,-3.586908414242428332e-17,4.426374385049124810e-02,-8.426971011439137843e-17,5.944167131809205041e-17,-2.130014425605477335e-16,5.801313472753805109e-16,-5.797755059419174205e-16,6.246745413683733343e-16,1.445146670388557322e+04,1.445146670388557322e+04,1.445146670388557141e+04,1.445146670388557322e+04
4.604166666666666075e+00,-2.501487532457668736e-16,2.043498159642031547e-16,9.619137558531640764e-01,-1.913233837358990402e-16,-1.968841185426149866e-17,4.358186146152384643e-02,-7.218374358584024003e-17,4.736311808734996174e-17,-1.999874613127197521e-16,5.801214394937302566e-16,-5.797656042375085991e-16,6.246676584357509271e-16,1.445180818948011802e+04,1.445180818948011802e+04,1.445180818948011802e+04,1.445180818948011802e+04
4.625000000000000000e+00,-2.540340598671309417e-16,2.040834017777984169e-16,9.628147086725534765e-01,-1.816345765845314744e-16,-6.354226779918058368e-18,4.290963214622722788e-02,-6.356702885294937594e-17,5.026149601637914272e-17,-1.906183592981508753e-16,-5.793404460487706366e-16,5.796962752278548924e-16,1.249197756783885357e-15,1.445214565903135554e+04,1.445214565903135917e+04,1.445214565903135917e+04,1.445214565903135917e+04
4.645833333333333037e+00,-2.577024230991394476e-16,2.040949290982762513e-16,9.637017560629692614e-01,-1.698197472022238054e-16,8.169148904491842801e-18,4.224693961850177482e-02,-8.771417756169555328e-17,7.441605776972027440e-17,-1.580879439079562781e-16,-1.738782529704599362e-15,1.739138352806649754e-15,1.873720973790932441e-15,1.445247913858574611e+04,1.445247913858574975e+04,1.445247913858574975e+04,1.445247913858574975e+04
4.666666666666666075e+00,-2.610639497244090020e-16,2.044697063646884944e-16,9.645750955048549846e-01,-1.517058363733923796e-16,2.899019629891975989e-17,4.159366844399595142e-02,-1.239385042648408959e-16,1.106477973908568147e-16,-1.190523053446144642e-16,-1.738752833881881751e-15,1.739108650907001916e-15,1.873700328327796315e-15,1.445280865470878052e+04,1.445280865470878052e+04,1.445280865470878052e+04,1.445280865470878052e+04
